user_id,gender,age,height_cm,weight_kg,body_type,skin_tone,hair_type,hair_color
U897,female,18,146.0,55,apple,medium,wavy,Black
U898,female,35,161.0,61,hourglass,dark,curly,Black
U899,female,19,145.0,60,hourglass,medium,wavy,Brown
U900,female,28,160.0,51,apple,dark,curly,Blonde
U901,female,22,158.0,72,apple,dark,straight,Black
U902,female,23,158.0,55,hourglass,medium,wavy,Black
U903,female,25,157.0,66,apple,fair,wavy,Blonde
U904,female,25,155.0,60,rectangle,medium,curly,Black
U905,female,31,157.0,74,athletic,medium,straight,Black
U906,female,23,161.0,47,hourglass,medium,wavy,Blonde
U907,female,24,157.0,63,athletic,medium,straight,Brown
U908,female,28,160.0,71,rectangle,fair,curly,Brown
U909,female,29,154.0,64,pear,dark,curly,Blonde
U910,female,32,166.0,56,pear,medium,straight,Brown
U911,female,23,166.0,64,athletic,medium,wavy,Black
U912,female,24,147.0,49,rectangle,dark,wavy,Black
U913,female,29,162.0,74,rectangle,dark,curly,Blonde
U914,female,21,146.0,68,apple,fair,wavy,Blonde
U915,female,18,153.0,65,pear,dark,straight,Brown
U916,female,18,165.0,58,apple,fair,straight,Blonde
U917,female,30,168.0,60,rectangle,dark,straight,Brown
U918,female,27,164.0,67,rectangle,medium,curly,Brown
U919,female,34,171.0,52,athletic,fair,curly,Black
U920,female,29,169.0,51,apple,fair,wavy,Blonde
U921,female,31,166.0,64,apple,dark,straight,Blonde
U922,female,22,166.0,62,hourglass,medium,wavy,Black
U923,female,21,154.0,54,hourglass,dark,wavy,Brown
U924,female,30,168.0,58,pear,dark,curly,Blonde
U925,female,25,164.0,49,hourglass,medium,straight,Blonde
U926,female,18,164.0,70,athletic,dark,wavy,Brown
U927,female,29,157.0,67,apple,dark,curly,Brown
U928,female,32,167.0,59,hourglass,medium,straight,Black
U929,female,34,164.0,67,pear,medium,straight,Blonde
U930,female,23,149.0,48,hourglass,dark,curly,Black
U931,female,29,167.0,46,athletic,dark,wavy,Black
U932,female,20,169.0,64,hourglass,medium,straight,Brown
U933,female,21,150.0,48,hourglass,fair,straight,Blonde
U934,female,20,164.0,74,hourglass,dark,straight,Black
U935,female,28,160.0,47,hourglass,dark,curly,Blonde
U936,female,23,156.0,61,rectangle,medium,wavy,Blonde
U937,female,28,158.0,49,apple,fair,wavy,Brown
U938,female,24,145.0,47,pear,fair,straight,Brown
U939,female,30,158.0,45,hourglass,medium,curly,Black
U940,female,28,170.0,71,rectangle,dark,wavy,Blonde
U941,female,34,154.0,67,athletic,medium,curly,Black
U942,female,31,153.0,67,rectangle,dark,wavy,Black
U943,female,34,147.0,46,pear,medium,curly,Brown
U944,female,21,164.0,57,athletic,medium,curly,Blonde
U945,female,18,158.0,68,athletic,dark,straight,Brown
U946,female,20,158.0,74,pear,medium,straight,Blonde
U947,female,19,155.0,59,athletic,fair,wavy,Blonde
U948,female,34,158.0,66,hourglass,medium,curly,Blonde
U949,female,30,160.0,57,athletic,fair,wavy,Brown
U950,female,19,146.0,52,hourglass,fair,curly,Brown
U951,female,18,164.0,73,rectangle,medium,straight,Black
U952,female,27,172.0,58,apple,dark,straight,Brown
U953,female,25,147.0,65,apple,dark,wavy,Black
U954,female,26,175.0,68,athletic,medium,straight,Blonde
U955,female,29,172.0,66,athletic,dark,wavy,Blonde
U956,female,28,160.0,57,athletic,fair,curly,Brown
U957,female,33,158.0,70,hourglass,medium,straight,Blonde
U958,female,23,166.0,54,pear,medium,wavy,Black
U959,female,20,150.0,49,apple,dark,curly,Blonde
U960,female,31,167.0,75,apple,dark,curly,Black
U961,female,32,154.0,49,athletic,medium,wavy,Black
U962,female,26,171.0,61,pear,fair,curly,Black
U963,female,30,170.0,60,rectangle,medium,straight,Brown
U964,female,24,149.0,75,athletic,fair,straight,Black
U965,female,35,145.0,67,pear,medium,curly,Blonde
U966,female,30,152.0,47,hourglass,medium,straight,Black
U967,female,27,156.0,56,hourglass,dark,wavy,Blonde
U968,female,22,160.0,48,athletic,dark,wavy,Blonde
U969,female,35,169.0,58,hourglass,dark,straight,Black
U970,female,25,165.0,73,athletic,medium,curly,Black
U971,female,27,169.0,48,pear,dark,wavy,Blonde
U972,female,34,149.0,67,apple,medium,wavy,Brown
U973,female,28,168.0,65,pear,dark,wavy,Black
U974,female,28,145.0,64,hourglass,dark,straight,Blonde
U975,female,21,146.0,58,athletic,dark,wavy,Blonde
U976,female,19,165.0,47,apple,fair,wavy,Blonde
U977,female,27,164.0,69,athletic,dark,wavy,Black
U978,female,32,147.0,66,athletic,fair,straight,Brown
U979,female,25,153.0,65,rectangle,medium,wavy,Blonde
U980,female,34,174.0,47,rectangle,dark,curly,Black
U981,female,35,161.0,62,apple,fair,curly,Blonde
U982,female,27,172.0,57,athletic,fair,straight,Black
U983,female,28,161.0,66,apple,fair,straight,Brown
U984,female,18,150.0,66,pear,dark,curly,Blonde
U985,female,35,153.0,68,pear,dark,curly,Blonde
U986,female,23,154.0,72,hourglass,fair,wavy,Black
U987,female,25,145.0,67,apple,dark,wavy,Blonde
U988,female,22,172.0,74,hourglass,medium,curly,Brown
U989,female,31,165.0,53,rectangle,medium,straight,Brown
U990,female,23,162.0,50,athletic,fair,curly,Black
U991,female,26,168.0,60,hourglass,fair,curly,Blonde
U992,female,26,152.0,45,athletic,fair,curly,Brown
U993,female,25,152.0,49,athletic,medium,straight,Black
U994,female,33,156.0,68,athletic,fair,straight,Brown
U995,female,35,157.0,45,rectangle,fair,straight,Blonde
U996,female,19,152.0,56,apple,medium,curly,Brown
U997,female,27,173.0,59,hourglass,medium,curly,Brown
U998,female,33,150.0,54,pear,fair,wavy,Brown
U999,female,32,163.0,48,hourglass,fair,wavy,Black
U1000,female,29,171.0,52,pear,dark,wavy,Brown
U1001,female,25,170.0,49,apple,dark,straight,Blonde
U1002,female,20,172.0,47,rectangle,medium,wavy,Blonde
U1003,female,18,166.0,72,rectangle,medium,curly,Black
U1004,female,21,146.0,59,athletic,medium,straight,Black
U1005,female,29,153.0,52,athletic,dark,wavy,Blonde
U1006,female,21,163.0,70,athletic,dark,wavy,Blonde
U1007,female,34,172.0,52,hourglass,fair,curly,Blonde
U1008,female,32,148.0,47,hourglass,dark,curly,Brown
U1009,female,18,159.0,63,apple,fair,wavy,Black
U1010,female,27,162.0,72,hourglass,dark,wavy,Black
U1011,female,28,165.0,55,apple,dark,straight,Brown
U1012,female,23,166.0,71,rectangle,dark,wavy,Black
U1013,female,18,171.0,49,hourglass,dark,curly,Black
U1014,female,19,156.0,64,athletic,dark,wavy,Blonde
U1015,female,22,160.0,59,pear,dark,straight,Brown
U1016,female,21,149.0,64,rectangle,dark,curly,Black
U1017,female,21,150.0,53,pear,fair,curly,Brown
U1018,female,25,145.0,66,pear,medium,wavy,Blonde
U1019,female,22,156.0,61,athletic,medium,curly,Black
U1020,female,33,154.0,66,apple,medium,straight,Black
U1021,female,33,153.0,65,pear,medium,curly,Black
U1022,female,31,150.0,65,hourglass,fair,straight,Black
U1023,female,19,149.0,58,apple,dark,curly,Blonde
U1024,female,21,149.0,63,hourglass,dark,wavy,Brown
U1025,female,35,168.0,51,athletic,fair,curly,Brown
U1026,female,21,158.0,45,hourglass,dark,straight,Black
U1027,female,24,171.0,49,athletic,medium,straight,Black
U1028,female,22,160.0,65,apple,medium,straight,Brown
U1029,female,22,146.0,48,rectangle,medium,straight,Blonde
U1030,female,20,168.0,66,hourglass,fair,wavy,Blonde
U1031,female,32,169.0,72,apple,medium,straight,Brown
U1032,female,28,154.0,58,rectangle,fair,curly,Brown
U1033,female,20,157.0,72,athletic,fair,curly,Black
U1034,female,26,146.0,61,athletic,fair,curly,Blonde
U1035,female,24,152.0,64,pear,fair,wavy,Black
U1036,female,19,153.0,70,pear,medium,curly,Blonde
U1037,female,23,156.0,69,athletic,fair,straight,Brown
U1038,female,35,168.0,65,apple,medium,wavy,Black
U1039,female,33,174.0,75,hourglass,medium,straight,Brown
U1040,female,27,174.0,70,pear,medium,wavy,Brown
U1041,female,18,157.0,75,athletic,dark,straight,Black
U1042,female,23,174.0,47,athletic,medium,straight,Blonde
U1043,female,24,174.0,75,apple,dark,straight,Blonde
U1044,female,29,149.0,57,pear,fair,curly,Black
U1045,female,22,169.0,54,pear,fair,straight,Black
U1046,female,29,146.0,73,rectangle,medium,straight,Brown
U1047,female,33,163.0,53,apple,fair,wavy,Blonde
U1048,female,28,152.0,45,pear,dark,curly,Brown
U1049,female,28,151.0,73,apple,fair,wavy,Black
U1050,female,34,148.0,54,athletic,medium,curly,Blonde
U1051,female,27,163.0,60,rectangle,medium,curly,Brown
U1052,female,26,164.0,50,athletic,dark,straight,Blonde
U1053,female,22,153.0,48,apple,medium,straight,Brown
U1054,female,21,175.0,62,hourglass,dark,straight,Black
U1055,female,32,162.0,73,pear,medium,wavy,Brown
U1056,female,26,154.0,45,hourglass,medium,curly,Brown
U1057,female,18,153.0,65,athletic,medium,straight,Brown
U1058,female,35,166.0,63,hourglass,fair,straight,Blonde
U1059,female,20,168.0,74,rectangle,dark,curly,Black
U1060,female,30,150.0,73,rectangle,medium,straight,Black
U1061,female,29,175.0,48,pear,dark,straight,Blonde
U1062,female,19,154.0,49,apple,medium,wavy,Black
U1063,female,33,150.0,67,pear,medium,wavy,Blonde
U1064,female,18,174.0,45,rectangle,dark,curly,Blonde
U1065,female,23,165.0,47,rectangle,medium,curly,Blonde
U1066,female,32,157.0,75,rectangle,medium,curly,Black
U1067,female,34,164.0,52,hourglass,fair,curly,Brown
U1068,female,20,151.0,66,rectangle,dark,wavy,Brown
U1069,female,29,168.0,45,pear,fair,straight,Black
U1070,female,34,149.0,58,hourglass,fair,wavy,Blonde
U1071,female,35,174.0,75,rectangle,dark,curly,Brown
U1072,female,29,152.0,75,apple,fair,straight,Black
U1073,female,35,146.0,63,apple,medium,wavy,Black
U1074,female,21,162.0,62,rectangle,dark,curly,Black
U1075,female,19,163.0,73,apple,dark,straight,Black
U1076,female,31,171.0,45,apple,fair,straight,Blonde
U1077,female,19,167.0,47,apple,dark,straight,Blonde
U1078,female,31,149.0,59,athletic,medium,curly,Black
U1079,female,33,159.85005005005004,57,rectangle,dark,straight,Black
U1080,female,20,164.0,73,hourglass,medium,curly,Blonde
U1081,female,20,165.0,63,hourglass,medium,curly,Brown
U1082,female,18,171.0,73,rectangle,fair,curly,Brown
U1083,female,26,153.0,45,hourglass,dark,straight,Blonde
U1084,female,28,149.0,69,apple,dark,wavy,Brown
U1085,female,23,150.0,71,apple,dark,wavy,Blonde
U1086,female,20,169.0,64,hourglass,fair,straight,Black
U1087,female,33,170.0,50,athletic,fair,straight,Blonde
U1088,female,28,160.0,56,rectangle,medium,curly,Brown
U1089,female,21,173.0,49,hourglass,fair,wavy,Brown
U1090,female,27,157.0,58,hourglass,medium,wavy,Black
U1091,female,29,151.0,71,apple,fair,curly,Blonde
U1092,female,22,165.0,51,apple,dark,curly,Brown
U1093,female,28,156.0,50,apple,medium,curly,Blonde
U1094,female,27,151.0,63,hourglass,medium,straight,Blonde
U1095,female,26,156.0,57,pear,dark,wavy,Black
U1096,female,18,169.0,55,hourglass,medium,wavy,Brown
U1097,female,19,174.0,52,pear,fair,wavy,Blonde
U1098,female,25,163.0,49,pear,medium,wavy,Brown
U1099,female,30,163.0,57,apple,fair,curly,Brown
U1100,female,29,162.0,69,apple,dark,wavy,Black
U1101,female,30,150.0,60,rectangle,fair,curly,Brown
U1102,female,21,162.0,55,rectangle,medium,curly,Brown
U1103,female,31,171.0,51,apple,dark,straight,Brown
U1104,female,19,147.0,65,pear,medium,straight,Brown
U1105,female,21,171.0,67,pear,dark,wavy,Black
U1106,female,23,165.0,53,unknown,fair,curly,Brown
U1107,female,28,158.0,52,athletic,fair,straight,Blonde
U1108,female,28,174.0,47,apple,dark,straight,Blonde
U1109,female,34,154.0,62,hourglass,medium,wavy,Blonde
U1110,female,20,162.0,65,athletic,fair,curly,Brown
U1111,female,20,169.0,48,apple,dark,straight,Brown
U1112,female,19,169.0,75,apple,dark,wavy,Blonde
U1113,female,33,156.0,55,apple,fair,wavy,Black
U1114,female,18,160.0,65,hourglass,dark,curly,Blonde
U1115,female,35,170.0,55,pear,dark,straight,Black
U1116,female,23,151.0,61,pear,fair,wavy,Blonde
U1117,female,18,148.0,69,hourglass,fair,wavy,Black
U1118,female,23,165.0,67,rectangle,medium,curly,Black
U1119,female,24,146.0,58,rectangle,fair,curly,Blonde
U1120,female,34,153.0,58,athletic,medium,straight,Brown
U1121,female,35,162.0,66,pear,dark,wavy,Blonde
U1122,female,19,154.0,73,hourglass,medium,curly,Black
U1123,female,22,168.0,54,rectangle,medium,curly,Brown
U1124,female,29,154.0,68,pear,medium,straight,Brown
U1125,female,19,155.0,56,hourglass,dark,curly,Blonde
U1126,female,28,175.0,55,athletic,fair,curly,Black
U1127,female,24,147.0,69,athletic,fair,wavy,Blonde
U1128,female,20,154.0,69,rectangle,dark,curly,Black
U1129,female,23,146.0,45,rectangle,dark,curly,Brown
U1130,female,32,173.0,51,hourglass,dark,wavy,Blonde
U1131,female,27,153.0,47,athletic,fair,straight,Brown
U1132,female,23,151.0,68,rectangle,fair,wavy,Black
U1133,female,24,149.0,68,rectangle,fair,straight,Brown
U1134,female,34,163.0,47,apple,fair,wavy,Black
U1135,female,33,156.0,49,pear,medium,straight,Black
U1136,female,35,149.0,59,hourglass,medium,straight,Blonde
U1137,female,25,165.0,55,apple,medium,wavy,Blonde
U1138,female,23,156.0,54,hourglass,fair,curly,Blonde
U1139,female,27,161.0,65,athletic,dark,straight,Black
U1140,female,27,164.0,69,athletic,dark,wavy,Black
U1141,female,29,173.0,57,athletic,medium,wavy,Black
U1142,female,29,151.0,55,rectangle,dark,curly,Black
U1143,female,19,148.0,58,rectangle,fair,curly,Black
U1144,female,32,152.0,50,rectangle,fair,curly,Brown
U1145,female,21,150.0,45,athletic,dark,curly,Brown
U1146,female,28,152.0,64,rectangle,fair,wavy,Blonde
U1147,female,31,156.0,54,rectangle,medium,curly,Brown
U1148,female,34,152.0,48,apple,medium,curly,Black
U1149,female,29,162.0,53,hourglass,fair,curly,Black
U1150,female,31,160.0,49,athletic,fair,straight,Brown
U1151,female,19,174.0,65,apple,fair,wavy,Black
U1152,female,35,166.0,64,apple,dark,wavy,Blonde
U1153,female,21,160.0,67,pear,dark,straight,Brown
U1154,female,24,170.0,58,hourglass,dark,wavy,Black
U1155,female,20,146.0,48,hourglass,dark,straight,Brown
U1156,female,32,161.0,60,hourglass,dark,curly,Black
U1157,female,25,175.0,56,pear,fair,straight,Blonde
U1158,female,21,161.0,68,pear,medium,curly,Brown
U1159,female,19,149.0,48,apple,dark,wavy,Blonde
U1160,female,35,172.0,45,apple,fair,curly,Brown
U1161,female,35,156.0,70,rectangle,dark,straight,Black
U1162,female,35,170.0,60,athletic,medium,wavy,Black
U1163,female,22,172.0,59,athletic,fair,straight,Blonde
U1164,female,18,156.0,51,athletic,medium,wavy,Black
U1165,female,18,148.0,45,apple,dark,wavy,Brown
U1166,female,32,149.0,60,hourglass,dark,straight,Blonde
U1167,female,25,173.0,74,rectangle,dark,wavy,Blonde
U1168,female,19,146.0,75,pear,fair,straight,Blonde
U1169,female,30,173.0,67,rectangle,fair,wavy,Black
U1170,female,21,174.0,70,apple,medium,straight,Black
U1171,female,34,169.0,75,rectangle,dark,wavy,Brown
U1172,female,27,166.0,53,pear,fair,straight,Blonde
U1173,female,30,146.0,49,rectangle,medium,straight,Brown
U1174,female,28,164.0,71,pear,medium,curly,Blonde
U1175,female,23,175.0,70,hourglass,dark,straight,Black
U1176,female,19,149.0,45,athletic,medium,wavy,Black
U1177,female,33,172.0,75,unknown,fair,wavy,Blonde
U1178,female,23,147.0,54,rectangle,fair,curly,Brown
U1179,female,30,149.0,59,rectangle,dark,straight,Black
U1180,female,27,172.0,52,apple,fair,wavy,Black
U1181,female,23,164.0,50,rectangle,medium,straight,Blonde
U1182,female,23,172.0,50,pear,medium,curly,Blonde
U1183,female,18,145.0,54,apple,fair,wavy,Blonde
U1184,female,32,164.0,68,athletic,medium,curly,Brown
U1185,female,23,154.0,49,pear,fair,curly,Blonde
U1186,female,31,170.0,59,pear,dark,wavy,Brown
U1187,female,21,147.0,59,apple,medium,straight,Brown
U1188,female,28,164.0,49,athletic,medium,curly,Blonde
U1189,female,25,153.0,58,athletic,medium,straight,Black
U1190,female,35,170.0,55,rectangle,medium,curly,Blonde
U1191,female,30,157.0,72,rectangle,fair,wavy,Blonde
U1192,female,25,174.0,45,athletic,dark,curly,Black
U1193,female,22,156.0,75,apple,dark,wavy,Blonde
U1194,female,25,146.0,52,hourglass,fair,straight,Blonde
U1195,female,24,147.0,66,apple,dark,straight,Blonde
U1196,female,20,152.0,48,pear,medium,curly,Brown
U1197,female,18,150.0,53,rectangle,fair,straight,Black
U1198,female,29,172.0,72,apple,fair,curly,Black
U1199,female,26,166.0,67,rectangle,medium,curly,Blonde
U1200,female,22,169.0,56,hourglass,dark,wavy,Blonde
U1201,female,19,159.0,64,hourglass,dark,straight,Black
U1202,female,25,148.0,58,apple,dark,curly,Brown
U1203,female,30,173.0,67,athletic,fair,straight,Blonde
U1204,female,23,149.0,45,pear,dark,straight,Brown
U1205,female,25,148.0,60,apple,fair,straight,Brown
U1206,female,23,163.0,51,apple,medium,curly,Blonde
U1207,female,19,166.0,73,pear,dark,wavy,Blonde
U1208,female,20,145.0,74,athletic,fair,curly,Black
U1209,female,28,168.0,63,athletic,dark,straight,Black
U1210,female,27,174.0,70,apple,dark,straight,Brown
U1211,female,24,170.0,72,hourglass,fair,straight,Black
U1212,female,33,153.0,71,rectangle,dark,wavy,Black
U1213,female,26,163.0,69,athletic,fair,curly,Brown
U1214,female,21,161.0,55,hourglass,fair,curly,Brown
U1215,female,21,170.0,58,rectangle,medium,wavy,Black
U1216,female,32,157.0,70,rectangle,fair,curly,Blonde
U1217,female,20,165.0,47,athletic,dark,curly,Blonde
U1218,female,27,146.0,73,athletic,medium,curly,Black
U1219,female,28,149.0,61,apple,dark,wavy,Blonde
U1220,female,27,166.0,66,pear,medium,wavy,Black
U1221,female,21,151.0,49,pear,medium,curly,Brown
U1222,female,21,175.0,57,apple,medium,straight,Brown
U1223,female,25,152.0,53,athletic,medium,curly,Black
U1224,female,25,164.0,53,rectangle,dark,curly,Blonde
U1225,female,27,148.0,60,rectangle,dark,straight,Brown
U1226,female,26,145.0,50,hourglass,fair,curly,Black
U1227,female,32,153.0,68,rectangle,dark,curly,Blonde
U1228,female,18,163.0,51,athletic,dark,curly,Blonde
U1229,female,34,155.0,62,apple,fair,straight,Brown
U1230,female,21,171.0,50,hourglass,medium,straight,Blonde
U1231,female,33,151.0,63,athletic,medium,straight,Blonde
U1232,female,33,156.0,75,rectangle,dark,wavy,Blonde
U1233,female,24,175.0,55,pear,fair,curly,Blonde
U1234,female,24,160.0,50,pear,fair,curly,Brown
U1235,female,20,159.0,61,athletic,medium,curly,Black
U1236,female,20,164.0,75,rectangle,fair,curly,Brown
U1237,female,20,173.0,56,pear,fair,curly,Blonde
U1238,female,21,149.0,63,rectangle,medium,wavy,Blonde
U1239,female,20,168.0,69,rectangle,dark,curly,Blonde
U1240,female,21,153.0,68,athletic,medium,straight,Blonde
U1241,female,32,162.0,68,hourglass,fair,wavy,Black
U1242,female,29,155.0,53,rectangle,medium,straight,Black
U1243,female,26,167.0,67,hourglass,fair,wavy,Blonde
U1244,female,31,174.0,50,apple,fair,curly,Brown
U1245,female,33,170.0,67,rectangle,fair,wavy,Black
U1246,female,21,152.0,71,apple,dark,wavy,Brown
U1247,female,31,175.0,56,athletic,fair,wavy,Blonde
U1248,female,20,152.0,55,rectangle,dark,straight,Brown
U1249,female,33,158.0,70,pear,dark,straight,Brown
U1250,female,21,165.0,59,athletic,fair,straight,Black
U1251,female,24,160.0,64,rectangle,fair,curly,Blonde
U1252,female,27,147.0,60,pear,medium,straight,Brown
U1253,female,24,151.0,65,hourglass,medium,curly,Blonde
U1254,female,22,158.0,56,rectangle,medium,curly,Blonde
U1255,female,35,169.0,45,athletic,fair,wavy,Black
U1256,female,23,174.0,67,rectangle,medium,wavy,Black
U1257,female,26,151.0,74,rectangle,fair,wavy,Brown
U1258,female,29,158.0,55,rectangle,medium,wavy,Blonde
U1259,female,29,168.0,62,athletic,medium,curly,Brown
U1260,female,30,171.0,53,apple,fair,curly,Blonde
U1261,female,18,173.0,69,apple,fair,straight,Black
U1262,female,29,162.0,49,rectangle,dark,wavy,Brown
U1263,female,22,146.0,70,pear,medium,straight,Brown
U1264,female,25,155.0,54,apple,dark,wavy,Black
U1265,female,21,161.0,68,athletic,dark,wavy,Brown
U1266,female,26,146.0,50,apple,dark,wavy,Brown
U1267,female,32,155.0,52,rectangle,fair,straight,Black
U1268,female,32,169.0,74,apple,dark,curly,Blonde
U1269,female,32,149.0,46,pear,fair,curly,Blonde
U1270,female,31,161.0,49,hourglass,dark,wavy,Blonde
U1271,female,34,157.0,46,athletic,medium,curly,Brown
U1272,female,31,160.0,68,pear,medium,curly,Brown
U1273,female,20,155.0,70,pear,dark,wavy,Black
U1274,female,32,149.0,63,rectangle,medium,wavy,Blonde
U1275,female,30,145.0,68,rectangle,dark,wavy,Brown
U1276,female,27,161.0,62,pear,fair,wavy,Brown
U1277,female,31,152.0,67,pear,medium,curly,Black
U1278,female,27,157.0,50,pear,medium,wavy,Black
U1279,female,30,160.0,46,athletic,medium,wavy,Black
U1280,female,19,149.0,48,apple,fair,curly,Blonde
U1281,female,20,156.0,71,hourglass,medium,straight,Blonde
U1282,female,32,162.0,49,hourglass,medium,wavy,Black
U1283,female,33,157.0,54,rectangle,dark,wavy,Blonde
U1284,female,35,153.0,53,athletic,fair,curly,Brown
U1285,female,25,146.0,68,rectangle,fair,straight,Blonde
U1286,female,34,151.0,58,hourglass,dark,straight,Brown
U1287,female,33,168.0,65,athletic,fair,wavy,Brown
U1288,female,26,153.0,60,hourglass,fair,curly,Blonde
U1289,female,20,173.0,48,apple,medium,curly,Black
U1290,female,33,152.0,51,rectangle,dark,wavy,Black
U1291,female,25,155.0,67,athletic,medium,wavy,Brown
U1292,female,30,169.0,71,rectangle,dark,curly,Black
U1293,female,18,165.0,46,hourglass,fair,curly,Brown
U1294,female,27,155.0,68,pear,fair,curly,Blonde
U1295,female,19,167.0,62,athletic,medium,straight,Brown
U1296,female,20,164.0,65,apple,fair,wavy,Blonde
U1297,female,29,171.0,53,pear,medium,wavy,Black
U1298,female,25,164.0,46,hourglass,fair,wavy,Blonde
U1299,female,24,161.0,69,pear,dark,curly,Blonde
U1300,female,22,170.0,69,apple,medium,straight,Black
U1301,female,28,173.0,59,pear,dark,wavy,Black
U1302,female,23,161.0,69,rectangle,dark,wavy,Brown
U1303,female,33,147.0,51,apple,medium,curly,Blonde
U1304,female,25,169.0,68,rectangle,dark,curly,Blonde
U1305,female,33,148.0,74,apple,dark,curly,Blonde
U1306,female,35,163.0,57,hourglass,dark,curly,Brown
U1307,female,33,170.0,64,rectangle,fair,wavy,Blonde
U1308,female,29,145.0,63,hourglass,dark,straight,Brown
U1309,female,27,158.0,73,pear,fair,curly,Brown
U1310,female,26,163.0,47,pear,medium,wavy,Black
U1311,female,26,169.0,73,rectangle,fair,curly,Brown
U1312,female,23,148.0,59,athletic,medium,curly,Blonde
U1313,female,24,174.0,70,rectangle,dark,wavy,Black
U1314,female,24,162.0,59,hourglass,medium,straight,Brown
U1315,female,31,169.0,45,apple,fair,wavy,Black
U1316,female,18,164.0,72,rectangle,fair,straight,Brown
U1317,female,35,169.0,56,athletic,dark,straight,Black
U1318,female,33,172.0,47,pear,medium,curly,Black
U1319,female,19,175.0,61,hourglass,dark,wavy,Black
U1320,female,25,173.0,75,hourglass,medium,wavy,Blonde
U1321,female,29,147.0,62,hourglass,dark,curly,Black
U1322,female,28,157.0,57,athletic,medium,curly,Blonde
U1323,female,30,175.0,71,athletic,medium,straight,Brown
U1324,female,31,147.0,52,hourglass,dark,curly,Black
U1325,female,22,172.0,72,rectangle,fair,wavy,Blonde
U1326,female,35,146.0,46,hourglass,fair,wavy,Black
U1327,female,25,156.0,67,apple,dark,curly,Brown
U1328,female,24,152.0,56,athletic,dark,wavy,Black
U1329,female,22,150.0,46,pear,medium,curly,Brown
U1330,female,33,148.0,73,rectangle,dark,straight,Black
U1331,female,34,155.0,72,apple,fair,straight,Black
U1332,female,32,161.0,65,athletic,dark,curly,Blonde
U1333,female,25,173.0,75,apple,medium,wavy,Brown
U1334,female,22,155.0,71,athletic,fair,straight,Black
U1335,female,28,149.0,71,rectangle,fair,wavy,Brown
U1336,female,21,149.0,63,rectangle,fair,wavy,Black
U1337,female,23,150.0,46,pear,medium,straight,Black
U1338,female,21,167.0,75,athletic,fair,curly,Black
U1339,female,27,149.0,51,apple,dark,curly,Brown
U1340,female,25,147.0,55,pear,fair,straight,Black
U1341,female,22,145.0,70,hourglass,medium,curly,Black
U1342,female,22,146.0,59,athletic,fair,straight,Blonde
U1343,female,31,157.0,64,apple,dark,curly,Brown
U1344,female,26,165.0,71,hourglass,medium,wavy,Brown
U1345,female,34,167.0,53,rectangle,fair,straight,Brown
U1346,female,29,171.0,54,apple,fair,curly,Black
U1347,female,34,164.0,59,pear,fair,curly,Black
U1348,female,29,150.0,59,rectangle,medium,wavy,Brown
U1349,female,18,173.0,70,athletic,medium,wavy,Black
U1350,female,31,157.0,51,apple,dark,straight,Blonde
U1351,female,29,174.0,70,apple,fair,wavy,Brown
U1352,female,28,166.0,46,apple,dark,curly,Brown
U1353,female,30,156.0,63,apple,dark,wavy,Blonde
U1354,female,31,162.0,70,rectangle,fair,curly,Black
U1355,female,30,146.0,46,athletic,medium,wavy,Black
U1356,female,21,175.0,56,rectangle,medium,straight,Brown
U1357,female,26,173.0,47,hourglass,medium,curly,Blonde
U1358,female,22,161.0,47,pear,medium,straight,Brown
U1359,female,31,173.0,51,rectangle,medium,wavy,Black
U1360,female,29,155.0,47,pear,fair,wavy,Brown
U1361,female,35,161.0,75,athletic,medium,straight,Black
U1362,female,24,168.0,75,rectangle,medium,wavy,Black
U1363,female,31,147.0,51,pear,dark,straight,Black
U1364,female,24,156.0,73,pear,dark,wavy,Blonde
U1365,female,27,154.0,58,hourglass,dark,straight,Black
U1366,female,32,147.0,68,pear,dark,straight,Blonde
U1367,female,29,149.0,45,apple,dark,curly,Blonde
U1368,female,34,164.0,57,rectangle,dark,straight,Blonde
U1369,female,34,151.0,61,rectangle,medium,curly,Blonde
U1370,female,29,174.0,48,apple,fair,curly,Blonde
U1371,female,18,160.0,62,rectangle,medium,wavy,Black
U1372,female,29,147.0,72,athletic,dark,straight,Blonde
U1373,female,18,160.0,66,hourglass,fair,curly,Blonde
U1374,female,33,169.0,56,rectangle,fair,curly,Blonde
U1375,female,32,154.0,50,rectangle,fair,straight,Brown
U1376,female,18,166.0,59,rectangle,fair,curly,Blonde
U1377,female,33,164.0,51,apple,fair,curly,Black
U1378,female,33,175.0,75,apple,fair,wavy,Black
U1379,female,28,145.0,55,pear,fair,curly,Blonde
U1380,female,28,152.0,47,pear,fair,wavy,Blonde
U1381,female,28,156.0,71,rectangle,fair,wavy,Blonde
U1382,female,34,148.0,72,rectangle,medium,curly,Brown
U1383,female,25,172.0,71,pear,dark,straight,Brown
U1384,female,33,145.0,73,rectangle,medium,curly,Black
U1385,female,30,151.0,46,hourglass,dark,curly,Black
U1386,female,28,163.0,73,athletic,medium,curly,Blonde
U1387,female,29,175.0,60,athletic,fair,curly,Blonde
U1388,female,27,165.0,59,hourglass,medium,straight,Black
U1389,female,34,155.0,71,hourglass,fair,curly,Black
U1390,female,29,157.0,74,athletic,medium,straight,Black
U1391,female,28,159.0,62,rectangle,medium,wavy,Blonde
