product_id,product_name,hair_type,routine_type
1149,Shampoo A 861,Low Porosity,Wash
8759,Conditioner B 725,High Porosity,Wash
4604,Hair Mask G 7,Scalp Issues,Treatment
7862,Conditioner J 836,Low Porosity,Wash
6642,Hair Mask G 526,Scalp Issues,Treatment
7911,Shampoo I 69,High Porosity,Wash
7477,Shampoo A 155,Low Porosity,Wash
7348,Conditioner F 963,Low Porosity,Wash
3521,Serum H 332,Low Porosity,Treatment
8157,Shampoo I 458,High Porosity,Wash
9946,Serum H 350,Low Porosity,Treatment
2366,Hair Mask O 252,High Porosity,Treatment
9538,Conditioner B 960,High Porosity,Wash
41,Serum L 795,High Porosity,Treatment
9620,Shampoo M 194,Low Porosity,Wash
1464,Conditioner F 742,Low Porosity,Wash
8931,Hair Mask C 417,Low Porosity,Treatment
7930,Conditioner N 185,Scalp Issues,Wash
6265,Shampoo E 717,High Porosity,Wash
4807,Conditioner F 261,Low Porosity,Wash
9558,Hair Mask K 282,Scalp Issues,Treatment
2528,Shampoo E 194,High Porosity,Wash
5625,Shampoo A 926,Low Porosity,Wash
6452,Hair Mask K 539,Scalp Issues,Treatment
4097,Serum D 620,Scalp Issues,Treatment
1050,Shampoo I 972,High Porosity,Wash
4044,Hair Mask C 877,Low Porosity,Treatment
2519,Conditioner B 724,High Porosity,Wash
6441,Shampoo E 670,High Porosity,Wash
7345,Serum L 710,High Porosity,Treatment
4326,Hair Mask C 457,Low Porosity,Treatment
6732,Shampoo M 645,Low Porosity,Wash
5130,Conditioner F 928,Low Porosity,Wash
1573,Serum H 516,Low Porosity,Treatment
6991,Hair Mask C 100,Low Porosity,Treatment
6981,Conditioner N 940,Scalp Issues,Wash
3390,Hair Mask G 231,Scalp Issues,Treatment
842,Conditioner N 149,Scalp Issues,Wash
9888,Hair Mask K 785,Scalp Issues,Treatment
4227,Conditioner N 764,Scalp Issues,Wash
9686,Hair Mask C 326,Low Porosity,Treatment
674,Hair Mask O 672,High Porosity,Treatment
3767,Shampoo I 620,High Porosity,Wash
1824,Conditioner B 126,High Porosity,Wash
2956,Hair Mask K 970,Scalp Issues,Treatment
6691,Shampoo M 757,Low Porosity,Wash
3508,Hair Mask G 59,Scalp Issues,Treatment
8620,Hair Mask O 945,High Porosity,Treatment
9767,Conditioner N 843,Scalp Issues,Wash
9929,Conditioner N 654,Scalp Issues,Wash
2361,Conditioner F 456,Low Porosity,Wash
4441,Conditioner B 755,High Porosity,Wash
2981,Conditioner N 403,Scalp Issues,Wash
1697,Serum H 629,Low Porosity,Treatment
4902,Hair Mask K 220,Scalp Issues,Treatment
8838,Hair Mask O 489,High Porosity,Treatment
379,Shampoo E 275,High Porosity,Wash
8987,Serum H 629,Low Porosity,Treatment
3321,Shampoo M 152,Low Porosity,Wash
3141,Serum H 525,Low Porosity,Treatment
7502,Shampoo I 20,High Porosity,Wash
1292,Hair Mask G 464,Scalp Issues,Treatment
2727,Hair Mask O 731,High Porosity,Treatment
9639,Conditioner B 820,High Porosity,Wash
2165,Hair Mask O 216,High Porosity,Treatment
3848,Hair Mask K 908,Scalp Issues,Treatment
1724,Serum L 873,High Porosity,Treatment
5233,Serum L 222,High Porosity,Treatment
3501,Serum H 459,Low Porosity,Treatment
7147,Conditioner F 207,Low Porosity,Wash
7156,Shampoo I 933,High Porosity,Wash
8228,Hair Mask C 400,Low Porosity,Treatment
3482,Conditioner B 697,High Porosity,Wash
1999,Shampoo A 102,Low Porosity,Wash
2536,Conditioner B 847,High Porosity,Wash
3335,Shampoo M 889,Low Porosity,Wash
7200,Shampoo E 341,High Porosity,Wash
9779,Hair Mask C 940,Low Porosity,Treatment
8095,Serum L 501,High Porosity,Treatment
1282,Serum D 970,Scalp Issues,Treatment
6182,Hair Mask G 803,Scalp Issues,Treatment
9706,Hair Mask G 728,Scalp Issues,Treatment
2683,Hair Mask O 285,High Porosity,Treatment
8941,Shampoo M 770,Low Porosity,Wash
8902,Hair Mask O 690,High Porosity,Treatment
4503,Hair Mask G 379,Scalp Issues,Treatment
5452,Hair Mask O 152,High Porosity,Treatment
7827,Conditioner F 997,Low Porosity,Wash
1092,Shampoo M 628,Low Porosity,Wash
3783,Shampoo A 82,Low Porosity,Wash
371,Serum H 79,Low Porosity,Treatment
1384,Conditioner N 407,Scalp Issues,Wash
7512,Shampoo A 242,Low Porosity,Wash
3387,Serum D 792,Scalp Issues,Treatment
974,Conditioner J 303,Low Porosity,Wash
9924,Conditioner B 858,High Porosity,Wash
9062,Serum H 398,Low Porosity,Treatment
2324,Serum H 370,Low Porosity,Treatment
2907,Hair Mask O 638,High Porosity,Treatment
6194,Hair Mask C 5,Low Porosity,Treatment
3198,Shampoo A 485,Low Porosity,Wash
3254,Serum L 248,High Porosity,Treatment
5,Shampoo E 709,High Porosity,Wash
5216,Shampoo A 563,Low Porosity,Wash
9786,Shampoo M 899,Low Porosity,Wash
8904,Serum L 662,High Porosity,Treatment
8978,Hair Mask O 104,High Porosity,Treatment
5189,Serum L 881,High Porosity,Treatment
6073,Shampoo E 57,High Porosity,Wash
3139,Shampoo A 608,Low Porosity,Wash
4177,Serum D 448,Scalp Issues,Treatment
5156,Shampoo M 955,Low Porosity,Wash
3353,Shampoo E 867,High Porosity,Wash
8091,Conditioner B 301,High Porosity,Wash
4803,Serum L 295,High Porosity,Treatment
3978,Hair Mask O 765,High Porosity,Treatment
1423,Serum L 333,High Porosity,Treatment
1881,Conditioner B 21,High Porosity,Wash
7548,Shampoo E 122,High Porosity,Wash
7834,Hair Mask O 119,High Porosity,Treatment
1528,Conditioner F 576,Low Porosity,Wash
4773,Conditioner F 699,Low Porosity,Wash
7176,Serum L 802,High Porosity,Treatment
982,Hair Mask O 523,High Porosity,Treatment
5756,Shampoo I 459,High Porosity,Wash
9619,Hair Mask O 770,High Porosity,Treatment
1698,Hair Mask O 321,High Porosity,Treatment
7508,Hair Mask G 207,Scalp Issues,Treatment
9865,Serum L 748,High Porosity,Treatment
7076,Serum D 490,Scalp Issues,Treatment
1169,Shampoo A 388,Low Porosity,Wash
1580,Serum H 230,Low Porosity,Treatment
8011,Shampoo E 20,High Porosity,Wash
5771,Hair Mask C 235,Low Porosity,Treatment
7041,Shampoo E 879,High Porosity,Wash
5366,Conditioner F 2,Low Porosity,Wash
4832,Shampoo M 131,Low Porosity,Wash
6316,Shampoo I 780,High Porosity,Wash
6230,Conditioner J 170,Low Porosity,Wash
2312,Hair Mask K 833,Scalp Issues,Treatment
2791,Hair Mask C 138,Low Porosity,Treatment
330,Serum H 565,Low Porosity,Treatment
6094,Hair Mask O 258,High Porosity,Treatment
7740,Shampoo E 853,High Porosity,Wash
3981,Shampoo E 135,High Porosity,Wash
8731,Shampoo I 785,High Porosity,Wash
4199,Conditioner J 91,Low Porosity,Wash
9163,Hair Mask G 897,Scalp Issues,Treatment
4715,Hair Mask O 162,High Porosity,Treatment
1332,Serum L 15,High Porosity,Treatment
4446,Hair Mask G 937,Scalp Issues,Treatment
9985,Hair Mask K 372,Scalp Issues,Treatment
4713,Conditioner B 272,High Porosity,Wash
8217,Shampoo E 366,High Porosity,Wash
2510,Conditioner N 774,Scalp Issues,Wash
9481,Shampoo E 69,High Porosity,Wash
7887,Shampoo I 780,High Porosity,Wash
5425,Hair Mask G 264,Scalp Issues,Treatment
3810,Serum D 156,Scalp Issues,Treatment
2841,Serum L 632,High Porosity,Treatment
3123,Conditioner J 717,Low Porosity,Wash
5494,Serum L 995,High Porosity,Treatment
6483,Hair Mask O 642,High Porosity,Treatment
3307,Serum D 955,Scalp Issues,Treatment
9512,Hair Mask K 160,Scalp Issues,Treatment
6111,Hair Mask G 110,Scalp Issues,Treatment
4939,Shampoo A 423,Low Porosity,Wash
4719,Serum L 619,High Porosity,Treatment
9124,Shampoo M 992,Low Porosity,Wash
7535,Shampoo E 579,High Porosity,Wash
891,Conditioner B 997,High Porosity,Wash
7133,Conditioner F 91,Low Porosity,Wash
7699,Shampoo M 671,Low Porosity,Wash
2437,Hair Mask C 855,Low Porosity,Treatment
11,Hair Mask G 446,Scalp Issues,Treatment
7728,Conditioner F 90,Low Porosity,Wash
3246,Conditioner J 37,Low Porosity,Wash
3161,Hair Mask G 290,Scalp Issues,Treatment
2774,Conditioner B 799,High Porosity,Wash
745,Hair Mask K 631,Scalp Issues,Treatment
5945,Shampoo E 880,High Porosity,Wash
6288,Shampoo E 184,High Porosity,Wash
9414,Serum H 259,Low Porosity,Treatment
6076,Serum D 931,Scalp Issues,Treatment
7887,Hair Mask C 708,Low Porosity,Treatment
7905,Hair Mask O 206,High Porosity,Treatment
4261,Conditioner B 376,High Porosity,Wash
4322,Hair Mask O 562,High Porosity,Treatment
3705,Hair Mask K 208,Scalp Issues,Treatment
5549,Conditioner B 54,High Porosity,Wash
6685,Serum L 40,High Porosity,Treatment
600,Conditioner J 106,Low Porosity,Wash
8831,Shampoo M 444,Low Porosity,Wash
8856,Hair Mask G 143,Scalp Issues,Treatment
9657,Serum L 115,High Porosity,Treatment
7987,Conditioner B 379,High Porosity,Wash
8826,Conditioner J 609,Low Porosity,Wash
6104,Serum L 435,High Porosity,Treatment
1005,Conditioner F 794,Low Porosity,Wash
708,Hair Mask K 876,Scalp Issues,Treatment
7845,Hair Mask C 264,Low Porosity,Treatment
8742,Serum H 449,Low Porosity,Treatment
9833,Hair Mask O 545,High Porosity,Treatment
5461,Conditioner N 335,Scalp Issues,Wash
3665,Hair Mask K 69,Scalp Issues,Treatment
6609,Conditioner J 69,Low Porosity,Wash
359,Hair Mask K 237,Scalp Issues,Treatment
2570,Hair Mask K 138,Scalp Issues,Treatment
2098,Hair Mask C 567,Low Porosity,Treatment
4928,Conditioner F 700,Low Porosity,Wash
5190,Hair Mask O 529,High Porosity,Treatment
7174,Serum H 521,Low Porosity,Treatment
8563,Serum H 26,Low Porosity,Treatment
6210,Serum D 328,Scalp Issues,Treatment
3545,Conditioner F 488,Low Porosity,Wash
4636,Hair Mask O 835,High Porosity,Treatment
5640,Conditioner F 376,Low Porosity,Wash
8394,Shampoo I 418,High Porosity,Wash
2809,Conditioner J 737,Low Porosity,Wash
1104,Serum H 455,Low Porosity,Treatment
786,Shampoo A 762,Low Porosity,Wash
4548,Conditioner B 564,High Porosity,Wash
5588,Conditioner J 246,Low Porosity,Wash
8513,Conditioner B 583,High Porosity,Wash
1872,Conditioner B 801,High Porosity,Wash
4542,Conditioner N 872,Scalp Issues,Wash
1685,Hair Mask K 184,Scalp Issues,Treatment
4282,Conditioner N 167,Scalp Issues,Wash
563,Conditioner B 377,High Porosity,Wash
3917,Hair Mask O 309,High Porosity,Treatment
1506,Conditioner J 419,Low Porosity,Wash
4442,Shampoo M 508,Low Porosity,Wash
5063,Conditioner F 145,Low Porosity,Wash
87,Hair Mask O 428,High Porosity,Treatment
1362,Shampoo E 228,High Porosity,Wash
5558,Shampoo A 858,Low Porosity,Wash
2457,Serum H 944,Low Porosity,Treatment
4747,Serum H 267,Low Porosity,Treatment
4593,Serum H 615,Low Porosity,Treatment
6937,Shampoo M 685,Low Porosity,Wash
7860,Conditioner B 194,High Porosity,Wash
1737,Shampoo I 730,High Porosity,Wash
4040,Serum D 581,Scalp Issues,Treatment
7530,Shampoo E 759,High Porosity,Wash
4470,Shampoo E 702,High Porosity,Wash
2461,Shampoo I 393,High Porosity,Wash
2315,Shampoo M 729,Low Porosity,Wash
4821,Hair Mask G 467,Scalp Issues,Treatment
3421,Conditioner B 687,High Porosity,Wash
1970,Serum L 386,High Porosity,Treatment
5843,Shampoo M 949,Low Porosity,Wash
2814,Shampoo M 659,Low Porosity,Wash
9813,Conditioner N 250,Scalp Issues,Wash
7322,Serum D 525,Scalp Issues,Treatment
8694,Hair Mask O 672,High Porosity,Treatment
2945,Serum L 513,High Porosity,Treatment
8893,Shampoo A 234,Low Porosity,Wash
3528,Hair Mask G 558,Scalp Issues,Treatment
5742,Conditioner F 571,Low Porosity,Wash
3250,Shampoo M 327,Low Porosity,Wash
893,Hair Mask O 911,High Porosity,Treatment
212,Serum L 921,High Porosity,Treatment
8510,Conditioner F 409,Low Porosity,Wash
5603,Shampoo E 175,High Porosity,Wash
7701,Hair Mask K 695,Scalp Issues,Treatment
4044,Shampoo E 456,High Porosity,Wash
6147,Serum H 936,Low Porosity,Treatment
4691,Serum H 651,Low Porosity,Treatment
2294,Hair Mask G 634,Scalp Issues,Treatment
5462,Conditioner J 104,Low Porosity,Wash
6389,Hair Mask G 237,Scalp Issues,Treatment
4218,Shampoo M 236,Low Porosity,Wash
8413,Conditioner J 634,Low Porosity,Wash
2201,Shampoo I 257,High Porosity,Wash
6988,Conditioner B 370,High Porosity,Wash
6718,Conditioner F 122,Low Porosity,Wash
7196,Serum H 470,Low Porosity,Treatment
2158,Serum H 773,Low Porosity,Treatment
2523,Hair Mask G 520,Scalp Issues,Treatment
605,Shampoo E 298,High Porosity,Wash
1716,Shampoo M 101,Low Porosity,Wash
552,Shampoo E 287,High Porosity,Wash
5119,Hair Mask O 574,High Porosity,Treatment
6168,Conditioner J 242,Low Porosity,Wash
3593,Shampoo M 210,Low Porosity,Wash
5696,Shampoo A 846,Low Porosity,Wash
6087,Shampoo E 147,High Porosity,Wash
8281,Shampoo E 746,High Porosity,Wash
9222,Shampoo E 243,High Porosity,Wash
8967,Shampoo E 311,High Porosity,Wash
1361,Conditioner N 84,Scalp Issues,Wash
4301,Conditioner B 185,High Porosity,Wash
2306,Shampoo M 999,Low Porosity,Wash
5595,Serum L 421,High Porosity,Treatment
8005,Shampoo E 817,High Porosity,Wash
1794,Shampoo M 960,Low Porosity,Wash
735,Conditioner J 767,Low Porosity,Wash
5946,Shampoo E 597,High Porosity,Wash
9141,Shampoo M 244,Low Porosity,Wash
9800,Serum D 431,Scalp Issues,Treatment
235,Conditioner N 525,Scalp Issues,Wash
7935,Conditioner F 510,Low Porosity,Wash
1119,Shampoo A 480,Low Porosity,Wash
5937,Conditioner N 383,Scalp Issues,Wash
4576,Hair Mask K 285,Scalp Issues,Treatment
1754,Conditioner J 519,Low Porosity,Wash
7552,Conditioner B 315,High Porosity,Wash
7624,Shampoo A 717,Low Porosity,Wash
1933,Hair Mask G 965,Scalp Issues,Treatment
3665,Hair Mask K 22,Scalp Issues,Treatment
921,Hair Mask C 716,Low Porosity,Treatment
869,Conditioner J 301,Low Porosity,Wash
1379,Shampoo E 225,High Porosity,Wash
2267,Serum D 552,Scalp Issues,Treatment
6400,Hair Mask K 906,Scalp Issues,Treatment
5576,Serum D 855,Scalp Issues,Treatment
8315,Conditioner B 535,High Porosity,Wash
7165,Hair Mask K 558,Scalp Issues,Treatment
6005,Conditioner F 823,Low Porosity,Wash
5560,Shampoo A 316,Low Porosity,Wash
9668,Hair Mask C 121,Low Porosity,Treatment
6266,Shampoo A 882,Low Porosity,Wash
8575,Conditioner B 671,High Porosity,Wash
2257,Shampoo A 11,Low Porosity,Wash
5770,Hair Mask K 758,Scalp Issues,Treatment
1437,Shampoo M 119,Low Porosity,Wash
8953,Conditioner J 48,Low Porosity,Wash
1939,Conditioner J 6,Low Porosity,Wash
6031,Hair Mask G 978,Scalp Issues,Treatment
9454,Conditioner N 43,Scalp Issues,Wash
8649,Hair Mask O 675,High Porosity,Treatment
946,Shampoo A 815,Low Porosity,Wash
2408,Hair Mask C 765,Low Porosity,Treatment
1822,Hair Mask K 784,Scalp Issues,Treatment
7797,Serum L 539,High Porosity,Treatment
2435,Conditioner N 60,Scalp Issues,Wash
8778,Shampoo E 990,High Porosity,Wash
3510,Conditioner J 22,Low Porosity,Wash
2128,Shampoo I 54,High Porosity,Wash
8830,Hair Mask K 257,Scalp Issues,Treatment
1974,Conditioner J 116,Low Porosity,Wash
2442,Serum D 695,Scalp Issues,Treatment
2709,Conditioner B 456,High Porosity,Wash
9649,Shampoo E 661,High Porosity,Wash
4892,Hair Mask O 888,High Porosity,Treatment
51,Conditioner B 188,High Porosity,Wash
4742,Serum H 281,Low Porosity,Treatment
6645,Hair Mask C 648,Low Porosity,Treatment
7127,Serum H 526,Low Porosity,Treatment
4870,Hair Mask O 866,High Porosity,Treatment
8914,Shampoo I 656,High Porosity,Wash
8326,Shampoo I 523,High Porosity,Wash
8705,Hair Mask C 553,Low Porosity,Treatment
5014,Shampoo M 51,Low Porosity,Wash
8812,Shampoo I 339,High Porosity,Wash
6965,Conditioner J 244,Low Porosity,Wash
8748,Serum D 540,Scalp Issues,Treatment
4001,Serum L 29,High Porosity,Treatment
8825,Conditioner B 870,High Porosity,Wash
5558,Conditioner N 940,Scalp Issues,Wash
9392,Hair Mask O 779,High Porosity,Treatment
5649,Serum L 768,High Porosity,Treatment
5177,Hair Mask K 850,Scalp Issues,Treatment
1703,Serum D 784,Scalp Issues,Treatment
4250,Shampoo E 436,High Porosity,Wash
7969,Hair Mask K 266,Scalp Issues,Treatment
9857,Conditioner N 351,Scalp Issues,Wash
958,Conditioner F 91,Low Porosity,Wash
4441,Hair Mask O 826,High Porosity,Treatment
1046,Serum L 633,High Porosity,Treatment
1883,Serum H 314,Low Porosity,Treatment
6584,Serum L 290,High Porosity,Treatment
2610,Hair Mask O 974,High Porosity,Treatment
590,Conditioner N 277,Scalp Issues,Wash
8086,Shampoo E 356,High Porosity,Wash
2974,Conditioner F 860,Low Porosity,Wash
6549,Shampoo A 289,Low Porosity,Wash
4906,Shampoo A 121,Low Porosity,Wash
5853,Hair Mask C 155,Low Porosity,Treatment
4261,Hair Mask C 180,Low Porosity,Treatment
1941,Conditioner N 489,Scalp Issues,Wash
1965,Serum D 805,Scalp Issues,Treatment
4673,Serum D 409,Scalp Issues,Treatment
662,Shampoo I 678,High Porosity,Wash
4901,Shampoo E 5,High Porosity,Wash
7688,Serum L 616,High Porosity,Treatment
7301,Serum H 150,Low Porosity,Treatment
6187,Conditioner B 746,High Porosity,Wash
5271,Shampoo A 823,Low Porosity,Wash
9916,Hair Mask G 248,Scalp Issues,Treatment
5659,Shampoo M 626,Low Porosity,Wash
1487,Serum D 220,Scalp Issues,Treatment
7614,Shampoo A 762,Low Porosity,Wash
6588,Hair Mask O 841,High Porosity,Treatment
4825,Serum H 395,Low Porosity,Treatment
572,Hair Mask G 540,Scalp Issues,Treatment
8531,Hair Mask K 213,Scalp Issues,Treatment
4367,Conditioner B 931,High Porosity,Wash
8278,Hair Mask O 958,High Porosity,Treatment
4655,Serum L 22,High Porosity,Treatment
905,Hair Mask C 515,Low Porosity,Treatment
7065,Hair Mask G 393,Scalp Issues,Treatment
7248,Hair Mask C 200,Low Porosity,Treatment
1733,Hair Mask K 578,Scalp Issues,Treatment
702,Hair Mask O 831,High Porosity,Treatment
6491,Serum H 430,Low Porosity,Treatment
8802,Shampoo M 1,Low Porosity,Wash
9581,Shampoo M 701,Low Porosity,Wash
6871,Serum H 16,Low Porosity,Treatment
6348,Serum D 241,Scalp Issues,Treatment
1540,Shampoo I 752,High Porosity,Wash
5144,Serum L 492,High Porosity,Treatment
6957,Conditioner F 88,Low Porosity,Wash
1523,Hair Mask K 355,Scalp Issues,Treatment
9864,Hair Mask K 456,Scalp Issues,Treatment
2057,Serum D 133,Scalp Issues,Treatment
2668,Serum D 168,Scalp Issues,Treatment
7621,Shampoo E 32,High Porosity,Wash
4445,Hair Mask O 428,High Porosity,Treatment
7521,Hair Mask K 956,Scalp Issues,Treatment
4043,Shampoo I 6,High Porosity,Wash
7927,Conditioner F 523,Low Porosity,Wash
2533,Conditioner J 47,Low Porosity,Wash
9360,Shampoo M 389,Low Porosity,Wash
7127,Hair Mask G 124,Scalp Issues,Treatment
2917,Hair Mask G 26,Scalp Issues,Treatment
376,Serum L 948,High Porosity,Treatment
6201,Shampoo E 944,High Porosity,Wash
2761,Hair Mask K 105,Scalp Issues,Treatment
1416,Serum H 146,Low Porosity,Treatment
6181,Shampoo E 605,High Porosity,Wash
5644,Conditioner B 440,High Porosity,Wash
7912,Conditioner N 454,Scalp Issues,Wash
3122,Conditioner F 821,Low Porosity,Wash
9205,Shampoo M 871,Low Porosity,Wash
1562,Shampoo M 914,Low Porosity,Wash
4905,Shampoo A 262,Low Porosity,Wash
6755,Hair Mask K 231,Scalp Issues,Treatment
5355,Shampoo M 264,Low Porosity,Wash
1886,Hair Mask O 243,High Porosity,Treatment
4770,Hair Mask O 667,High Porosity,Treatment
3370,Serum H 677,Low Porosity,Treatment
7448,Shampoo I 58,High Porosity,Wash
6876,Conditioner B 571,High Porosity,Wash
9582,Hair Mask G 993,Scalp Issues,Treatment
6056,Shampoo E 473,High Porosity,Wash
1500,Serum D 322,Scalp Issues,Treatment
3064,Serum D 250,Scalp Issues,Treatment
3045,Conditioner N 658,Scalp Issues,Wash
6711,Serum D 930,Scalp Issues,Treatment
5492,Shampoo M 608,Low Porosity,Wash
4428,Conditioner N 620,Scalp Issues,Wash
8841,Conditioner J 130,Low Porosity,Wash
2764,Hair Mask C 543,Low Porosity,Treatment
6197,Shampoo E 317,High Porosity,Wash
1661,Conditioner N 431,Scalp Issues,Wash
691,Hair Mask K 568,Scalp Issues,Treatment
6750,Serum H 754,Low Porosity,Treatment
7607,Shampoo E 158,High Porosity,Wash
556,Conditioner F 770,Low Porosity,Wash
2302,Hair Mask K 120,Scalp Issues,Treatment
6830,Serum D 496,Scalp Issues,Treatment
6618,Hair Mask K 591,Scalp Issues,Treatment
3194,Serum D 703,Scalp Issues,Treatment
1258,Serum D 78,Scalp Issues,Treatment
1759,Shampoo M 999,Low Porosity,Wash
8597,Hair Mask C 348,Low Porosity,Treatment
1596,Conditioner N 384,Scalp Issues,Wash
2931,Hair Mask O 442,High Porosity,Treatment
4605,Hair Mask O 540,High Porosity,Treatment
7014,Hair Mask C 968,Low Porosity,Treatment
6642,Serum L 785,High Porosity,Treatment
104,Serum D 720,Scalp Issues,Treatment
7642,Conditioner F 822,Low Porosity,Wash
9817,Shampoo M 334,Low Porosity,Wash
8468,Hair Mask G 155,Scalp Issues,Treatment
704,Hair Mask C 772,Low Porosity,Treatment
7188,Hair Mask O 550,High Porosity,Treatment
9589,Serum H 220,Low Porosity,Treatment
9515,Shampoo E 277,High Porosity,Wash
7279,Conditioner J 315,Low Porosity,Wash
4374,Serum D 796,Scalp Issues,Treatment
7100,Shampoo M 401,Low Porosity,Wash
9415,Conditioner B 60,High Porosity,Wash
7189,Serum D 954,Scalp Issues,Treatment
3074,Conditioner N 67,Scalp Issues,Wash
6670,Conditioner N 449,Scalp Issues,Wash
1059,Hair Mask K 69,Scalp Issues,Treatment
7792,Shampoo I 287,High Porosity,Wash
2245,Hair Mask G 253,Scalp Issues,Treatment
5609,Shampoo E 776,High Porosity,Wash
2434,Hair Mask C 927,Low Porosity,Treatment
4654,Hair Mask O 876,High Porosity,Treatment
4834,Serum D 747,Scalp Issues,Treatment
4873,Shampoo A 631,Low Porosity,Wash
3057,Hair Mask K 872,Scalp Issues,Treatment
902,Shampoo M 178,Low Porosity,Wash
5920,Serum D 567,Scalp Issues,Treatment
2104,Hair Mask K 60,Scalp Issues,Treatment
6637,Serum L 38,High Porosity,Treatment
28,Hair Mask K 119,,Treatment
5679,Conditioner J 513,Low Porosity,Wash
4166,Serum D 926,Scalp Issues,Treatment
923,Serum H 604,Low Porosity,Treatment
2331,Shampoo M 211,Low Porosity,Wash
4419,Hair Mask O 985,High Porosity,Treatment
555,Conditioner N 202,Scalp Issues,Wash
9153,Shampoo A 47,Low Porosity,Wash
5080,Hair Mask C 747,Low Porosity,Treatment
3905,Hair Mask G 931,Scalp Issues,Treatment
4455,Shampoo A 194,Low Porosity,Wash
2607,Shampoo E 838,High Porosity,Wash
2519,Hair Mask O 259,High Porosity,Treatment
1478,Serum H 845,Low Porosity,Treatment
5726,Hair Mask K 122,Scalp Issues,Treatment
5733,Hair Mask G 226,Scalp Issues,Treatment
9199,Hair Mask G 918,Scalp Issues,Treatment
1896,Shampoo I 33,High Porosity,Wash
3789,Shampoo A 452,Low Porosity,Wash
8535,Shampoo I 232,High Porosity,Wash
5064,Shampoo A 245,Low Porosity,Wash
3302,Conditioner N 731,Scalp Issues,Wash
7202,Serum H 391,Low Porosity,Treatment
3833,Hair Mask C 54,Low Porosity,Treatment
3134,Shampoo E 798,High Porosity,Wash
3144,Conditioner F 950,Low Porosity,Wash
4542,Conditioner B 665,High Porosity,Wash
5830,Shampoo I 543,High Porosity,Wash
3836,Hair Mask C 651,Low Porosity,Treatment
1917,Conditioner N 447,Scalp Issues,Wash
4926,Shampoo E 942,High Porosity,Wash
5677,Shampoo M 657,Low Porosity,Wash
2406,Shampoo E 817,High Porosity,Wash
949,Shampoo I 817,High Porosity,Wash
8245,Shampoo I 528,High Porosity,Wash
7363,Conditioner F 337,Low Porosity,Wash
6503,Hair Mask K 96,Scalp Issues,Treatment
5110,Shampoo A 39,Low Porosity,Wash
1830,Serum D 929,Scalp Issues,Treatment
6004,Shampoo M 304,Low Porosity,Wash
8651,Hair Mask G 604,Scalp Issues,Treatment
5178,Conditioner F 705,Low Porosity,Wash
21,Conditioner F 287,Low Porosity,Wash
1032,Conditioner B 812,High Porosity,Wash
7175,Serum L 354,High Porosity,Treatment
3179,Shampoo M 11,Low Porosity,Wash
819,Conditioner N 918,Scalp Issues,Wash
1123,Shampoo A 322,Low Porosity,Wash
7539,Conditioner B 373,High Porosity,Wash
4211,Shampoo E 688,High Porosity,Wash
2009,Hair Mask G 994,Scalp Issues,Treatment
4611,Hair Mask O 335,High Porosity,Treatment
3603,Serum D 669,Scalp Issues,Treatment
3996,Conditioner F 746,Low Porosity,Wash
3301,Conditioner J 508,Low Porosity,Wash
5747,Conditioner J 903,Low Porosity,Wash
5951,Hair Mask G 961,Scalp Issues,Treatment
7394,Hair Mask C 758,Low Porosity,Treatment
912,Shampoo E 500,High Porosity,Wash
4029,Conditioner J 318,Low Porosity,Wash
7722,Serum L 362,High Porosity,Treatment
7182,Hair Mask O 359,High Porosity,Treatment
556,Conditioner F 706,Low Porosity,Wash
3022,Hair Mask C 291,Low Porosity,Treatment
5794,Conditioner J 981,Low Porosity,Wash
5729,Serum L 58,High Porosity,Treatment
1287,Hair Mask K 951,Scalp Issues,Treatment
5239,Serum L 476,High Porosity,Treatment
6437,Hair Mask C 872,Low Porosity,Treatment
4964,Shampoo I 178,High Porosity,Wash
6400,Conditioner F 533,Low Porosity,Wash
6574,Serum D 706,Scalp Issues,Treatment
3826,Hair Mask K 53,Scalp Issues,Treatment
1319,Serum L 194,High Porosity,Treatment
8039,Conditioner N 481,Scalp Issues,Wash
460,Conditioner F 375,Low Porosity,Wash
3339,Hair Mask G 326,Scalp Issues,Treatment
7990,Conditioner J 309,Low Porosity,Wash
704,Shampoo I 410,High Porosity,Wash
4037,Hair Mask G 631,Scalp Issues,Treatment
3988,Serum H 528,Low Porosity,Treatment
3736,Shampoo A 237,Low Porosity,Wash
6100,Hair Mask G 711,Scalp Issues,Treatment
816,Shampoo I 171,High Porosity,Wash
5314,Serum L 789,High Porosity,Treatment
2537,Conditioner J 122,Low Porosity,Wash
8912,Conditioner B 765,High Porosity,Wash
9555,Serum D 760,Scalp Issues,Treatment
9578,Serum L 995,High Porosity,Treatment
1174,Hair Mask K 946,Scalp Issues,Treatment
3414,Conditioner B 943,High Porosity,Wash
3373,Shampoo I 437,High Porosity,Wash
1738,Hair Mask K 578,Scalp Issues,Treatment
2121,Shampoo M 10,Low Porosity,Wash
9408,Hair Mask G 796,Scalp Issues,Treatment
7108,Hair Mask G 201,Scalp Issues,Treatment
7188,Conditioner J 343,Low Porosity,Wash
9753,Serum H 765,Low Porosity,Treatment
1590,Hair Mask K 642,Scalp Issues,Treatment
1322,Shampoo A 453,Low Porosity,Wash
4339,Serum D 628,Scalp Issues,Treatment
6489,Conditioner J 49,Low Porosity,Wash
